id,score_phrase,title,platform,score,genre,editors_choice,release_year,release_month,release_day
10130,Mediocre,OMG 26 -- Our Mini Games,Nintendo DS,5.0,"Action, Compilation",N,2007,11,12
10131,Okay,Twisted Metal 2,PlayStation Portable,6.0,"Racing, Action",N,2007,11,12
10132,Bad,Fish Tycoon,Nintendo DS,4.0,Virtual Pet,N,2007,11,6
10133,Okay,The Simpsons Game,PlayStation 2,6.5,Action,N,2007,11,6
10134,Okay,F.E.A.R. Files,Xbox 360,6.7,Shooter,N,2007,11,6
10135,Mediocre,Fullmetal Alchemist: Trading Card Game,Nintendo DS,5.5,"Card, Battle",N,2007,11,6
10136,Good,Bee Movie Game,Xbox 360,7.0,Action,N,2007,11,6
10137,Good,Imagine: Master Chef,Nintendo DS,7.0,Action,N,2007,11,9
10138,Great,Supreme Commander: Forged Alliance,PC,8.6,Strategy,Y,2007,11,9
10139,Mediocre,SpongeBob's Atlantis SquarePantis,PlayStation 2,5.1,Action,N,2007,11,9
10140,Great,LEGO Star Wars: The Complete Saga,PlayStation 3,8.0,"Action, Compilation",N,2007,11,9
10141,Painful,Spanish for Everyone,Nintendo DS,2.0,"Educational, Productivity",N,2007,11,9
10142,Mediocre,Zoo Hospital,Nintendo DS,5.5,Virtual Pet,N,2007,11,9
10143,Good,Call of Duty: Modern Warfare Mobile,Wireless,7.5,Action,N,2007,11,9
10144,Painful,Hooked! Real Motion Fishing,Wii,2.7,Hunting,N,2007,11,9
10145,Great,LEGO Star Wars: The Complete Saga,Wii,8.0,"Action, Compilation",N,2007,11,9
10146,Great,LEGO Star Wars: The Complete Saga,Xbox 360,8.0,"Action, Compilation",N,2007,11,9
10147,Good,Nicktoons: Attack of the Toybots,Nintendo DS,7.0,Action,N,2007,11,8
10148,Bad,Art of Fighting,Wii,4.5,Fighting,N,2007,11,8
10149,Great,Sam & Max: Season Two -- Episode #1: Ice Station Santa,PC,8.0,Adventure,N,2007,11,8
10150,Great,Undertow,Xbox 360,8.7,Shooter,Y,2007,11,20
10151,Great,College Hoops 2K8,PlayStation 3,8.0,Sports,N,2007,11,20
10152,Okay,Nicktoons: Attack of the Toybots,Wii,6.0,Action,N,2007,11,19
10153,Okay,Panzer Tactics DS,Nintendo DS,6.0,Strategy,N,2007,11,19
10154,Great,Contra 4,Wireless,8.0,Action,Y,2007,11,19
10155,Amazing,Mass Effect (Limited Collector's Edition),Xbox 360,9.4,RPG,Y,2007,11,19
10156,Good,High Velocity Bowling (PSN Edition),PlayStation 3,7.5,Sports,N,2007,11,19
10157,Amazing,Mass Effect,Xbox 360,9.4,RPG,Y,2007,11,19
10158,Okay,Need for Speed ProStreet,Wii,6.2,Racing,N,2007,11,19
10159,Good,Luxor 2,Wireless,7.5,Puzzle,N,2007,11,19
10160,Awful,The Legend of Spyro: The Eternal Night,Wii,3.6,Platformer,N,2007,11,19
10161,Good,World Series of Poker 2008: Battle for the Bracelets,PlayStation Portable,7.6,Card,N,2007,11,14
10162,Okay,Sonic Rivals 2,PlayStation Portable,6.5,"Racing, Action",N,2007,11,14
10163,Okay,Ben 10: Protector of Earth,Wii,6.8,Action,N,2007,11,14
10164,Mediocre,Empire Earth III,PC,5.4,Strategy,N,2007,11,16
10165,Great,Trauma Center: New Blood,Wii,8.5,Simulation,Y,2007,11,16
10166,Amazing,Rock Band (Special Edition),Xbox 360,9.4,Music,Y,2007,11,16
10167,Mediocre,Aliens vs. Predator: Requiem,PlayStation Portable,5.5,Action,N,2007,11,16
10168,Great,Time Crisis 4,PlayStation 3,8.0,Shooter,N,2007,11,19
10169,Mediocre,Cabela's Big Game Hunter,PlayStation 2,5.7,Hunting,N,2007,11,19
10170,Okay,Nicktoons: Attack of the Toybots,PlayStation 2,6.0,Action,N,2007,11,19
10171,Mediocre,Golden Axe III,Wii,5.0,Action,N,2007,11,19
10172,Mediocre,Golden Axe III,Genesis,5.0,Action,N,2007,11,19
10173,Bad,Foster's Home for Imaginary Friends: Imagination Invaders,Nintendo DS,4.0,Action,N,2007,11,16
10174,Amazing,Rock Band (Special Edition),PlayStation 3,9.4,Music,Y,2007,11,16
10175,Okay,American Gangster: The Mobile Game,Wireless,6.5,Action,N,2007,11,16
10176,Okay,Blue's Journey,NeoGeo,6.0,Platformer,N,2007,11,21
10177,Great,Final Fantasy XII: Revenant Wings,Nintendo DS,8.3,"Strategy, RPG",Y,2007,11,21
10178,Good,Mario Party DS,Nintendo DS,7.0,Party,N,2007,11,21
10179,Good,Burnout,Wireless,7.0,Racing,N,2007,11,14
10180,Great,Crazy Penguin Catapult,Wireless,8.5,Action,Y,2007,11,14
10181,Bad,Screwjumper!,Xbox 360,4.0,Action,N,2007,11,14
10182,Okay,Need for Speed ProStreet,Xbox 360,6.8,Racing,N,2007,11,13
10183,Okay,The Suite Life of Zack & Cody: Circle of Spies,Nintendo DS,6.5,"Action, Adventure",N,2007,11,13
10184,Great,Guitar Hero III: Legends of Rock,PC,8.5,Music,Y,2007,11,13
10185,Okay,Need for Speed ProStreet,PlayStation 3,6.8,Racing,N,2007,11,13
10186,Okay,Need for Speed ProStreet,PlayStation 2,6.2,Racing,N,2007,11,13
10187,Bad,Beowulf: The Game,PC,4.0,Action,N,2007,11,16
10188,Amazing,Rock Band (Game Only Edition),PlayStation 3,9.4,Music,Y,2007,11,16
10189,Mediocre,LifeSigns: Surgical Unit,Nintendo DS,5.5,Adventure,N,2007,11,15
10190,Okay,BlackSite: Area 51,PC,6.5,Shooter,N,2007,11,15
10191,Good,The Simpsons Game,PlayStation Portable,7.0,Action,N,2007,11,15
10192,Okay,Soldier of Fortune: Payback,Xbox 360,6.1,Shooter,N,2007,11,15
10193,Mediocre,Shrek-N-Roll,Xbox 360,5.5,Puzzle,N,2007,11,15
10194,Okay,Metal Gear Solid: Portable Ops +,PlayStation Portable,6.5,Action,N,2007,11,15
10195,Amazing,Rock Band (Game Only Edition),Xbox 360,9.4,Music,Y,2007,11,16
10196,Mediocre,"Warhammer 40,000: Squad Command",PlayStation Portable,5.4,Strategy,N,2007,11,16
10197,Bad,WWE SmackDown vs. Raw 2008,Wireless,4.0,Wrestling,N,2007,11,16
10198,Mediocre,Cabela's Big Game Hunter,Xbox 360,5.9,Hunting,N,2007,11,16
10199,Okay,Cabela's Big Game Hunter,Wii,6.4,Hunting,N,2007,11,16
10200,Good,Beowulf: The Game,Wireless,7.0,Action,N,2007,11,16
10201,Amazing,Unreal Tournament III,PC,9.0,Shooter,Y,2007,11,21
10202,Okay,flOw Expansion Pack,PlayStation 3,6.5,Action,N,2007,11,20
10203,Awful,America's Army: True Soldiers,Xbox 360,3.7,Shooter,N,2007,11,20
10204,Bad,Cabela's Big Game Hunter: Trophy Bucks,PC,4.8,Hunting,N,2007,11,20
10205,Good,Link's Crossbow Training,Wii,7.0,Shooter,N,2007,11,20
10206,Mediocre,Harry Potter and the Order of the Phoenix,PlayStation Portable,5.5,Adventure,N,2007,11,20
10207,Great,John Woo Presents Stranglehold (Collector's Edition),PlayStation 3,8.1,"Action, Adventure",N,2007,11,20
10208,Mediocre,SimCity Societies,PC,5.8,Simulation,N,2007,11,13
10209,Good,Napoleon Dynamite: The Game,Nintendo DS,7.0,Action,N,2007,11,13
10210,Good,Smarty Pants,Wii,7.0,Trivia,N,2007,11,13
10211,Good,Assassin's Creed,Xbox 360,7.7,Action,N,2007,11,13
10212,Great,Contra 4,Nintendo DS,8.0,Action,N,2007,11,13
10213,Okay,Rayman Raving Rabbids 2,Wii,6.3,Party,N,2007,11,13
10214,Awful,Showtime Championship Boxing,Nintendo DS,3.5,Sports,N,2007,11,13
10215,Okay,BlackSite: Area 51,Xbox 360,6.4,Shooter,N,2007,11,13
10216,Bad,Victorious Boxers: Revolution,Wii,4.5,Sports,N,2007,11,15
10217,Awful,Volleyball,Wii,3.0,Sports,N,2007,11,15
10218,Good,WWE SmackDown vs. Raw 2008 (Special Edition),PlayStation 3,7.5,Wrestling,N,2007,11,15
10219,Bad,El Tigre: The Adventures of Manny Rivera,Nintendo DS,4.5,Action,N,2007,11,15
10220,Awful,Arctic Tale,Nintendo DS,3.5,Adventure,N,2007,11,15
10221,Great,"Bulldozer, Inc.",Wireless,8.0,Action,N,2007,11,14
10222,Great,Orcs & Elves,Nintendo DS,8.0,"Action, RPG",N,2007,11,20
10223,Okay,Need for Speed ProStreet,PC,6.9,Racing,N,2007,11,20
10224,Good,Ghost Squad,Wii,7.5,Shooter,N,2007,11,20
10225,Great,John Woo Presents Stranglehold (Collector's Edition),Xbox 360,8.1,"Action, Adventure",N,2007,11,20
10226,Good,Tabula Rasa,PC,7.5,RPG,N,2007,11,20
10227,Okay,Imagine: Animal Doctor,Nintendo DS,6.5,Simulation,N,2007,11,20
10228,Good,Kane & Lynch: Dead Men,Xbox 360,7.0,Action,N,2007,11,13
10229,Good,Tomb Raider Anniversary,Wii,7.0,Adventure,N,2007,11,13
10230,Great,Viva Piñata,PC,8.2,Virtual Pet,N,2007,11,13
10231,Good,Assassin's Creed,PlayStation 3,7.5,Action,N,2007,11,13
10232,Good,Axelay,Wii,7.5,Shooter,N,2007,11,27
10233,Okay,Soldier of Fortune: Payback,PlayStation 3,6.1,Shooter,N,2007,11,27
10234,Good,Axelay,Super NES,7.5,Shooter,N,2007,11,27
10235,Good,WordJong,Nintendo DS,7.5,Puzzle,N,2007,11,27
10236,Bad,Beowulf: The Game,PlayStation 3,4.0,Action,N,2007,11,14
10237,Okay,Ratatouille,PlayStation Portable,6.8,Platformer,N,2007,11,14
10238,Bad,Beowulf: The Game,Xbox 360,4.0,Action,N,2007,11,14
10239,Mediocre,Namco Museum Remix,Wii,5.0,"Action, Compilation",N,2007,11,14
10240,Good,Fire Pro Wrestling Returns,PlayStation 2,7.0,Wrestling,N,2007,11,14
10241,Okay,Avatar: The Last Airbender -- The Burning Earth,Wii,6.2,Action,N,2007,11,14
10242,Good,Ultimate Mortal Kombat,Nintendo DS,7.8,Fighting,N,2007,11,14
10243,Awful,Imagine: Fashion Designer,Nintendo DS,3.0,Simulation,N,2007,11,20
10244,Bad,Culpa Innata,PC,4.0,Adventure,N,2007,11,20
10245,Okay,Enchanted,Nintendo DS,6.5,Action,N,2007,11,20
10246,Good,My Spanish Coach,Nintendo DS,7.0,Educational,N,2007,11,20
10247,Good,Puzzle Quest: Challenge of the Warlords,PlayStation 2,7.8,Puzzle,N,2007,11,20
10248,Good,Ontamarama,Nintendo DS,7.3,Action,N,2007,11,20
10249,Good,Ben 10: Protector of Earth,Nintendo DS,7.8,Action,N,2007,11,13
10250,Good,Resident Evil: The Umbrella Chronicles,Wii,7.9,Shooter,N,2007,11,13
10251,Good,Medal of Honor: Airborne,PlayStation 3,7.9,Shooter,N,2007,11,27
10252,Mediocre,Soldier of Fortune: Payback,PC,5.9,Shooter,N,2007,11,27
10253,Awful,Godzilla: Unleashed Double Smash,Nintendo DS,3.0,Action,N,2007,11,27
10254,Good,TimeShift,PlayStation 3,7.6,Shooter,N,2007,11,27
10255,Great,Alien Soldier,Genesis,8.0,Action,N,2007,11,26
10256,Okay,Soulcalibur Legends,Wii,6.0,Action,N,2007,11,26
10257,Great,Geometry Wars: Galaxies,Wii,8.0,Shooter,N,2007,11,20
10258,Good,My French Coach,Nintendo DS,7.0,Educational,N,2007,11,20
10259,Great,College Hoops 2K8,Xbox 360,8.2,Sports,N,2007,11,20
10260,Great,Syphon Filter: Combat Ops,PlayStation Portable,8.5,Shooter,Y,2007,11,26
10261,Good,Need for Speed ProStreet,Nintendo DS,7.9,Racing,N,2007,11,26
10262,Good,Robin Hood [2007],Wireless,7.0,Adventure,N,2007,11,26
10263,Good,Kane & Lynch: Dead Men,PC,7.0,Action,N,2007,11,26
10264,Mediocre,Hannah Montana: Spotlight World Tour,Wii,5.6,Action,N,2007,11,26
10265,Great,Death to Spies,PC,8.0,Action,N,2007,11,26
10266,Great,Alien Soldier,Wii,8.0,Action,N,2007,11,26
10267,Okay,Petz: Catz 2,Nintendo DS,6.7,Virtual Pet,N,2007,12,5
10268,Great,Bookworm,Wireless,8.5,Puzzle,Y,2007,12,5
10269,Great,Tower Defense,Wireless,8.0,Strategy,N,2007,12,5
10270,Bad,Sea Monsters: A Prehistoric Adventure,Nintendo DS,4.0,Adventure,N,2007,12,5
10271,Mediocre,World Series of Poker 2008: Battle for the Bracelets,Nintendo DS,5.5,Card,N,2007,12,5
10272,Okay,Naruto: Path of the Ninja,Nintendo DS,6.0,RPG,N,2007,11,26
10273,Great,Slingo Quest,Wireless,8.0,Puzzle,Y,2007,11,26
10274,Great,My Dog II,Wireless,8.0,Virtual Pet,Y,2007,11,26
10275,Good,Cooking Mama 2: Dinner With Friends,Nintendo DS,7.0,Simulation,N,2007,11,21
10276,Okay,Operation Creature Feature,PlayStation 3,6.2,Puzzle,N,2007,11,21
10277,Okay,Blue's Journey,Wii,6.0,Action,N,2007,11,21
10278,Okay,College Hoops 2K8,PlayStation 2,6.9,Sports,N,2007,11,21
10279,Good,Spyro the Dragon,PlayStation Portable,7.0,Platformer,N,2007,12,5
10280,Unbearable,Alvin and the Chipmunks,Wii,1.7,Music,N,2007,12,5
10281,Okay,Super FruitFall,Nintendo DS,6.0,Puzzle,N,2007,12,5
10282,Okay,Zanac,Wii,6.5,Shooter,N,2007,12,5
10283,Painful,Alvin and the Chipmunks,PlayStation 2,2.0,Music,N,2007,12,5
10284,Good,Spyro the Dragon,PlayStation 3,7.0,Platformer,N,2007,12,5
10285,Okay,Sonic 3D Blast,Wii,6.0,Action,N,2007,12,4
10286,Good,Smart Boy's Gameroom,Nintendo DS,7.2,Party,N,2007,12,4
10287,Mediocre,SpongeBob's Atlantis SquarePantis,Wii,5.3,Action,N,2007,11,21
10288,Painful,Dave Mirra BMX Challenge,Wii,2.0,Sports,N,2007,12,4
10289,Good,Geometry Wars: Galaxies,Nintendo DS,7.8,Shooter,N,2007,12,4
10290,Good,Chessmaster: The Art of Learning,Nintendo DS,7.8,Board,N,2007,12,4
10291,Okay,Hot Wheels: Beat That!,Nintendo DS,6.5,Racing,N,2007,12,4
10292,Bad,Cocoto Kart Racer,Nintendo DS,4.5,Racing,N,2007,12,4
10293,Great,Orcs & Elves II,Wireless,8.5,RPG,Y,2007,12,3
10294,Good,Super Air Zonk,Wii,7.0,Shooter,N,2007,12,3
10295,Good,Mah Jong Quest: Expeditions,Nintendo DS,7.9,Board,N,2007,12,11
10296,Bad,The Golden Compass,Nintendo DS,4.0,Action,N,2007,12,11
10297,Okay,NCAA March Madness 08,PlayStation 3,6.9,Sports,N,2007,12,11
10298,Unbearable,Mini Desktop Racing,Wii,1.2,Racing,N,2007,12,10
10299,Good,World Series of Poker 2008: Battle for the Bracelets,PC,7.9,Card,N,2007,12,3
10300,Good,Master of Illusion,Nintendo DS,7.0,Simulation,N,2007,12,3
10301,Okay,Bratz 4 Real,Nintendo DS,6.0,Action,N,2007,12,3
10302,Good,Blazing Angels 2: Secret Missions of WWII,PlayStation 3,7.0,"Flight, Action",N,2007,12,3
10303,Bad,Terminator: Revenge,Wireless,4.0,Casino,N,2007,12,3
10304,Good,Guitar Hero Mobile,Wireless,7.9,Music,N,2007,12,10
10305,Good,Super Breakout,Wireless,7.0,Puzzle,N,2007,12,10
10306,Good,Puzzle Quest: Challenge of the Warlords,Wii,7.0,Puzzle,N,2007,12,10
10307,Good,Fantasy Wars,PC,7.8,Strategy,N,2007,12,10
10308,Okay,BlackSite: Area 51,PlayStation 3,6.2,Shooter,N,2007,12,10
10309,Bad,7 Wonders of the Ancient World,PlayStation 2,4.6,Puzzle,N,2007,12,10
10310,Unbearable,Offroad Extreme -- Special Edition,Wii,1.0,Racing,N,2007,12,10
10311,Okay,Petz: Dogz 2,Nintendo DS,6.8,Virtual Pet,N,2007,12,10
10312,Good,Beats,PlayStation Portable,7.0,Music,N,2007,12,10
10313,Awful,Puzzle de Harvest Moon,Nintendo DS,3.5,"Puzzle, Action",N,2007,12,7
10314,Awful,Cruis'n,Wii,3.0,Racing,N,2007,12,7
10315,Bad,The Golden Compass,Wireless,4.5,Action,N,2007,12,7
10316,Great,Kamikaze Robots,Wireless,8.5,Action,Y,2007,12,7
10317,Mediocre,Darkness Within: In Pursuit of Loath Nolder,PC,5.1,Adventure,N,2007,12,7
10318,Okay,Power Play Pool,Nintendo DS,6.0,Sports,N,2007,12,7
10319,Okay,Hannspree Ten Kate Honda SBK Superbike World Championship,PlayStation 2,6.0,Racing,N,2007,12,3
10320,Awful,John Deere: Harvest in the Heartland,Nintendo DS,3.0,Simulation,N,2007,11,30
10321,Mediocre,Dawn of Magic,PC,5.4,"Action, RPG",N,2007,11,30
10322,Okay,Star Trek: Conquest,Wii,6.8,Simulation,N,2007,11,30
10323,Mediocre,Bumper Car City,Wireless,5.0,"Racing, Action",N,2007,12,7
10324,Good,Draglade,Nintendo DS,7.0,Music,N,2007,12,7
10325,Mediocre,PopCap Hits Vol. 1,PlayStation 2,5.5,"Puzzle, Compilation",N,2007,12,7
10326,Mediocre,Boogie,Nintendo DS,5.5,Music,N,2007,12,6
10327,Good,Monster Jam,Nintendo DS,7.0,Racing,N,2007,12,6
10328,Good,Vegas Stakes,Wii,7.0,Casino,N,2007,12,6
10329,Okay,Cars Mater-National Championship,Nintendo DS,6.8,Racing,N,2007,11,30
10330,Great,EverQuest II: Rise of Kunark,PC,8.2,RPG,N,2007,11,30
10331,Bad,Godzilla: Unleashed,PlayStation 2,4.9,"Fighting, Action",N,2007,11,30
10332,Okay,Pain!,PlayStation 3,6.8,Action,N,2007,11,30
10333,Awful,The Aly & AJ Adventure,Nintendo DS,3.0,Action,N,2007,11,29
10334,Amazing,Castlevania: Symphony of the Night,PlayStation 3,9.5,"Action, Adventure",Y,2007,11,29
10335,Amazing,Castlevania: Symphony of the Night,PlayStation Portable,9.5,"Action, Adventure",Y,2007,11,29
10336,Good,Horse Life,Nintendo DS,7.6,Simulation,N,2007,11,29
10337,Okay,Petz: Horsez 2,Nintendo DS,6.0,Virtual Pet,N,2007,11,29
10338,Mediocre,Asteroids & Asteroids Deluxe,Xbox 360,5.0,Shooter,N,2007,11,29
10339,Good,Wrecking Crew,Wii,7.0,"Puzzle, Action",N,2007,11,28
10340,Bad,Swashbucklers: Blue vs. Grey,PlayStation 2,4.0,"Action, Adventure",N,2007,11,28
10341,Bad,Swashbucklers: Blue vs. Grey,PC,4.0,"Action, Adventure",N,2007,11,28
10342,Amazing,Call of Duty 4: Modern Warfare (Limited Collector's Edition),Xbox 360,9.4,Shooter,Y,2007,11,28
10343,Mediocre,Stacked Cheerleaders,Wireless,5.0,Puzzle,N,2007,11,28
10344,Great,Star Trek: Conquest,PlayStation 2,8.0,Simulation,N,2007,11,28
10345,Bad,Jenga: World Tour,Nintendo DS,4.0,Puzzle,N,2007,11,27
10346,Bad,Cabela's Monster Bass,PlayStation 2,4.5,Hunting,N,2007,11,27
10347,Bad,Ratatouille: Food Frenzy,Nintendo DS,4.5,Puzzle,N,2007,11,27
10348,Good,Painkiller: Overdose,PC,7.0,Shooter,N,2007,11,27
10349,Awful,Dr. Seuss: How The Grinch Stole Christmas,Nintendo DS,3.5,Adventure,N,2007,11,27
10350,Good,NeoGeo Battle Coliseum,PlayStation 2,7.3,Fighting,N,2008,1,4
10351,Okay,Toy Home,PlayStation 3,6.7,Racing,N,2008,1,4
10352,Great,Donkey Kong Country 3: Dixie Kong's Double Trouble,Wii,8.5,Platformer,Y,2008,1,4
10353,Great,Donkey Kong Country 3: Dixie Kong's Double Trouble,Super NES,8.5,Platformer,Y,2008,1,4
10354,Okay,Eternal Champions,Wii,6.0,Fighting,N,2008,1,3
10355,Good,Metal Slug 3,Xbox 360,7.4,Action,N,2008,1,3
10356,Good,Sensible World of Soccer,Xbox 360,7.9,Sports,N,2008,1,3
10357,Painful,Alvin and the Chipmunks,PC,2.2,Music,N,2008,1,3
10358,Okay,Eternal Champions,Genesis,6.0,Fighting,N,2008,1,3
10359,Painful,The History Channel: Battle for the Pacific,Wii,2.5,Shooter,N,2008,1,3
10360,Good,Cybernator,Super NES,7.5,Action,N,2008,1,2
10361,Mediocre,Indianapolis 500 Legends,Wii,5.8,Racing,N,2008,1,10
10362,Bad,NFL Tour,PlayStation 3,4.5,"Sports, Action",N,2008,1,10
10363,Mediocre,Kingdom Under Fire: Circle of Doom,Xbox 360,5.8,"Action, RPG",N,2008,1,9
10364,Good,The Dynastic Hero,TurboGrafx-16,7.0,Action,N,2008,1,9
10365,Bad,SpongeBob SquarePants: Underpants Slam!,Xbox 360,4.7,Action,N,2008,1,2
10366,Awful,The History Channel: Battle For the Pacific,PlayStation 2,3.0,Shooter,N,2008,1,2
10367,Good,Bomberman,iPod,7.9,Action,N,2008,1,2
10368,Good,Cybernator,Wii,7.5,Action,N,2008,1,2
10369,Mediocre,"Wii Play (Game, Wii Remote & Jacket)",Wii,5.5,"Action, Compilation",N,2007,12,31
10370,Amazing,Peggle,iPod,9.0,Puzzle,Y,2007,12,21
10371,Good,The Trials of Topoq,PlayStation 3,7.3,"Puzzle, Action",N,2007,12,21
10372,Bad,Dai Senryaku VII: Modern Military Tactics Exceed,PlayStation 2,4.3,Strategy,N,2008,1,9
10373,Good,The Dynastic Hero,Wii,7.0,Platformer,N,2008,1,9
10374,Good,Bubble Bobble,NES,7.5,Action,N,2008,1,8
10375,Good,Super Swing Golf: Season 2,Wii,7.3,Sports,N,2008,1,8
10376,Good,Bubble Bobble,Wii,7.5,Action,N,2008,1,8
10377,Bad,Luxor: Pharaoh's Challenge,PlayStation 2,4.0,Puzzle,N,2008,1,8
10378,Unbearable,Ninjabread Man,Wii,1.5,Action,N,2008,1,8
10379,Bad,SpongeBob SquarePants: Creature from the Krusty Krab,Wii,4.5,Action,N,2008,1,8
10380,Bad,The History Channel: Battle For The Pacific,PC,4.9,Shooter,N,2007,12,21
10381,Bad,MX vs. ATV Untamed,PlayStation 2,4.9,Racing,N,2007,12,21
10382,Good,Sonic the Hedgehog [1991],iPod,7.0,Platformer,N,2007,12,21
10383,Bad,The History Channel: Battle For the Pacific,Xbox 360,4.5,Shooter,N,2007,12,21
10384,Painful,Rhythm 'n Notes: Improve Your Music Skills,Nintendo DS,2.5,Music,N,2007,12,21
10385,Okay,Tempest,Xbox 360,6.0,Shooter,N,2007,12,20
10386,Good,MX vs. ATV Untamed,PlayStation Portable,7.2,Racing,N,2007,12,19
10387,Great,Prince of Persia Classic,Wireless,8.0,Action,Y,2008,1,8
10388,Mediocre,MTV Cribs,Wireless,5.5,Simulation,N,2008,1,8
10389,Good,Pictionary [2007],Wireless,7.0,Board,N,2008,1,8
10390,Good,Omega Five,Xbox 360,7.6,Action,N,2008,1,8
10391,Good,Harvey Birdman: Attorney at Law,PlayStation Portable,7.4,Adventure,N,2008,1,8
10392,Good,Harvey Birdman: Attorney at Law,PlayStation 2,7.4,Adventure,N,2008,1,8
10393,Great,Sam & Max: Season Two -- Episode #2: Moai Better Blues,PC,8.2,Adventure,N,2008,1,8
10394,Okay,Backyard Football 2008,Wii,6.0,Sports,N,2008,1,7
10395,Awful,The Golden Compass,PC,3.5,Action,N,2008,1,7
10396,Great,StarTropics,NES,8.5,Adventure,Y,2008,1,7
10397,Great,StarTropics,Wii,8.5,"Action, Adventure",Y,2008,1,7
10398,Good,Atari Classics Evolved,PlayStation Portable,7.0,"Action, Compilation",N,2008,1,7
10399,Awful,The Golden Compass,PlayStation Portable,3.5,Action,N,2008,1,7
10400,Great,Burnout Paradise,Xbox 360,8.8,Racing,Y,2008,1,16
10401,Great,Snakeball,PlayStation 3,8.0,Party,N,2008,1,16
10402,Great,Burnout Paradise,PlayStation 3,8.8,Racing,Y,2008,1,16
10403,Okay,Pac-Attack,Wii,6.0,Puzzle,N,2008,1,15
10404,Bad,Boogie Bunnies,Xbox 360,4.1,"Puzzle, Action",N,2008,1,15
10405,Okay,Pac-Attack,Super NES,6.0,Puzzle,N,2008,1,15
10406,Mediocre,Sonic Riders: Zero Gravity,PlayStation 2,5.8,"Racing, Action",N,2008,1,14
10407,Mediocre,Sonic Riders: Zero Gravity,Wii,5.8,"Racing, Action",N,2008,1,14
10408,Good,Harvey Birdman: Attorney at Law,Wii,7.0,Adventure,N,2008,1,14
10409,Okay,Rolling Thunder 2,Genesis,6.5,Action,N,2008,1,14
10410,Okay,Rolling Thunder 2,Wii,6.5,Action,N,2008,1,14
10411,Okay,Dance Dance Revolution: Disney Channel Edition (Game Only Edition),PlayStation 2,6.5,Music,N,2008,1,14
10412,Okay,Dance Dance Revolution: Disney Channel Edition (Game & Dance Pad),PlayStation 2,6.5,Music,N,2008,1,14
10413,Great,Warhawk -- Operation: Omega Dawn,PlayStation 3,8.0,"Flight, Action",N,2008,1,14
10414,Good,Brain Challenge,Nintendo DS,7.5,"Educational, Puzzle",N,2008,1,14
10415,Mediocre,Black Belt,Master System,5.0,Fighting,N,2008,1,11
10416,Good,Dead Rising [Mobile],Wireless,7.3,Action,N,2008,1,11
10417,Bad,NCAA March Madness 08,PlayStation 2,4.9,Sports,N,2008,1,11
10418,Bad,Luxor: Pharaoh's Challenge,PlayStation Portable,4.0,Puzzle,N,2008,1,11
10419,Good,Petz: Hamsterz 2,Nintendo DS,7.5,Virtual Pet,N,2008,1,11
10420,Awful,Last Battle,Genesis,3.0,RPG,N,2008,1,11
10421,Bad,NFL Tour,Xbox 360,4.7,"Sports, Action",N,2008,1,10
10422,Bad,Baby Pals,Nintendo DS,4.0,Party,N,2008,1,10
10423,Good,Elements of Destruction,Nintendo DS,7.0,Action,N,2008,1,10
10424,Bad,Tron,Xbox 360,4.9,Action,N,2008,1,10
10425,Awful,The Golden Compass,PlayStation 3,3.5,Action,N,2007,12,13
10426,Awful,The Golden Compass,Wii,3.5,Action,N,2007,12,13
10427,Mediocre,Double Dribble,NES,5.0,Sports,N,2007,12,13
10428,Mediocre,Double Dribble,Wii,5.0,Sports,N,2007,12,13
10429,Bad,Alvin and the Chipmunks,Nintendo DS,4.5,Music,N,2007,12,13
10430,Awful,The Golden Compass,Xbox 360,3.5,Action,N,2007,12,13
10431,Awful,The Golden Compass,PlayStation 2,3.5,Action,N,2007,12,13
10432,Awful,Game Party,Wii,3.2,Party,N,2007,12,12
10433,Awful,Mountain Bike Adrenaline,PlayStation 2,3.0,Sports,N,2007,12,12
10434,Bad,Next Life,PC,4.5,Adventure,N,2007,12,12
10435,Great,SimCity Societies,Wireless,8.0,Simulation,Y,2007,12,12
10436,Mediocre,Impossible Mission,Nintendo DS,5.5,Action,N,2007,12,12
10437,Good,GripShift,Xbox 360,7.0,"Racing, Action",N,2007,12,12
10438,Mediocre,Are You Smarter Than a 5th Grader?,Nintendo DS,5.0,Trivia,N,2007,12,12
10439,Mediocre,Frogger Launch,Wireless,5.5,Action,N,2007,12,12
10440,Good,Jewel Quest Expedition,Nintendo DS,7.2,Puzzle,N,2007,12,11
10441,Good,NCAA March Madness 08,Xbox 360,7.4,Sports,N,2007,12,11
10442,Okay,Bee Movie Game,Wii,6.8,Action,N,2007,12,11
10443,Good,Pokemon Snap,Wii,7.5,"Action, Simulation",N,2007,12,11
10444,Great,The Orange Box,PlayStation 3,8.4,Compilation,N,2007,12,11
10445,Mediocre,Arkadian Warriors,Xbox 360,5.7,"Action, RPG",N,2007,12,11
10446,Good,Avencast: Rise of the Mage,PC,7.0,RPG,N,2007,12,11
10447,Great,Dragon Ball Z: Budokai Tenkaichi 3,Wii,8.0,Fighting,N,2007,12,11
10448,Great,Dragon Ball Z: Budokai Tenkaichi 3,PlayStation 2,8.0,Fighting,N,2007,12,11
10449,Awful,Hot Wheels: Beat That!,PC,3.5,Racing,N,2007,12,11
10450,Bad,Disney Princess: Enchanted Journey,Wii,4.0,Adventure,N,2008,1,22
